anchor,matcher,tilt_deg,scale,yaw_deg,gamma,shadow,inliers,total_matches,reproj_err_px,success
donbas_rural.jpg,superpoint_lightglue,30,0.7,90,1.8,0.4,6,38,841.23,0
donbas_rural.jpg,orb,30,1.0,0,1.0,0.0,443,489,2.25,1
donbas_rural.jpg,superpoint_lightglue,30,1.0,0,1.0,0.0,1130,1210,0.96,1
donbas_rural.jpg,orb,30,1.0,0,1.0,0.4,297,316,2.67,1
donbas_rural.jpg,superpoint_lightglue,30,1.0,0,1.0,0.4,1138,1184,2.20,1
donbas_rural.jpg,orb,30,1.0,0,1.8,0.0,344,412,4.14,1
donbas_rural.jpg,superpoint_lightglue,30,1.0,0,1.8,0.0,1026,1156,2.31,1
donbas_rural.jpg,orb,30,1.0,0,1.8,0.4,218,239,4.39,1
donbas_rural.jpg,superpoint_lightglue,30,1.0,0,1.8,0.4,1018,1133,2.59,1
donbas_rural.jpg,orb,30,1.0,30,1.0,0.0,344,427,23.07,0
donbas_rural.jpg,superpoint_lightglue,30,1.0,30,1.0,0.0,935,1077,0.84,1
donbas_rural.jpg,orb,30,1.0,30,1.0,0.4,232,275,10.99,0
donbas_rural.jpg,superpoint_lightglue,30,1.0,30,1.0,0.4,898,1047,4.56,1
donbas_rural.jpg,orb,30,1.0,30,1.8,0.0,286,371,18.19,0
donbas_rural.jpg,superpoint_lightglue,30,1.0,30,1.8,0.0,853,1059,3.06,1
donbas_rural.jpg,orb,30,1.0,30,1.8,0.4,213,226,2.38,1
donbas_rural.jpg,superpoint_lightglue,30,1.0,30,1.8,0.4,689,1038,12.87,0
donbas_rural.jpg,orb,30,1.0,90,1.0,0.0,457,489,1.05,1
donbas_rural.jpg,superpoint_lightglue,30,1.0,90,1.0,0.0,5,26,1125.94,0
donbas_rural.jpg,orb,30,1.0,90,1.0,0.4,346,427,5.85,0
donbas_rural.jpg,superpoint_lightglue,30,1.0,90,1.0,0.4,6,21,3521.56,0
donbas_rural.jpg,orb,30,1.0,90,1.8,0.0,385,416,3.25,1
donbas_rural.jpg,superpoint_lightglue,30,1.0,90,1.8,0.0,5,30,1269.35,0
donbas_rural.jpg,orb,30,1.0,90,1.8,0.4,269,314,1.58,1
donbas_rural.jpg,superpoint_lightglue,30,1.0,90,1.8,0.4,5,15,1232.91,0
donbas_rural.jpg,orb,30,1.4,0,1.0,0.0,294,349,108.44,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,0,1.0,0.0,754,814,2.58,1
donbas_rural.jpg,orb,30,1.4,0,1.0,0.4,272,327,59.36,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,0,1.0,0.4,699,806,6.93,0
donbas_rural.jpg,orb,30,1.4,0,1.8,0.0,215,283,125.99,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,0,1.8,0.0,702,774,2.49,1
donbas_rural.jpg,orb,30,1.4,0,1.8,0.4,204,231,9.67,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,0,1.8,0.4,699,771,1.31,1
donbas_rural.jpg,orb,30,1.4,30,1.0,0.0,253,306,17.43,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,30,1.0,0.0,615,776,19.51,0
donbas_rural.jpg,orb,30,1.4,30,1.0,0.4,241,305,180.80,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,30,1.0,0.4,572,749,6.87,0
donbas_rural.jpg,orb,30,1.4,30,1.8,0.0,213,282,160.22,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,30,1.8,0.0,591,682,5.57,0
donbas_rural.jpg,orb,30,1.4,30,1.8,0.4,179,252,110.76,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,30,1.8,0.4,506,651,10.89,0
donbas_rural.jpg,orb,30,1.4,90,1.0,0.0,219,330,101.84,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,90,1.0,0.0,5,24,1755.16,0
donbas_rural.jpg,orb,30,1.4,90,1.0,0.4,251,328,77.52,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,90,1.0,0.4,5,37,1629.89,0
donbas_rural.jpg,orb,30,1.4,90,1.8,0.0,194,290,148.96,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,90,1.8,0.0,5,24,1596.69,0
donbas_rural.jpg,orb,30,1.4,90,1.8,0.4,211,260,45.68,0
donbas_rural.jpg,superpoint_lightglue,30,1.4,90,1.8,0.4,5,26,1681.59,0
izyum_fields.jpg,orb,0,0.7,0,1.0,0.0,698,806,1.11,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,0,1.0,0.0,1417,1493,0.16,1
izyum_fields.jpg,orb,0,0.7,0,1.0,0.4,415,490,3.07,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,0,1.0,0.4,1292,1462,0.27,1
izyum_fields.jpg,orb,0,0.7,0,1.8,0.0,624,644,0.35,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,0,1.8,0.0,1266,1439,0.24,1
izyum_fields.jpg,orb,0,0.7,0,1.8,0.4,381,395,0.81,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,0,1.8,0.4,1328,1418,0.19,1
izyum_fields.jpg,orb,0,0.7,30,1.0,0.0,686,763,1.02,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,30,1.0,0.0,1426,1498,0.13,1
izyum_fields.jpg,orb,0,0.7,30,1.0,0.4,252,306,2.95,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,30,1.0,0.4,1421,1498,0.15,1
izyum_fields.jpg,orb,0,0.7,30,1.8,0.0,507,622,1.12,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,30,1.8,0.0,1414,1492,0.19,1
izyum_fields.jpg,orb,0,0.7,30,1.8,0.4,241,248,2.81,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,30,1.8,0.4,1312,1454,0.28,1
izyum_fields.jpg,orb,0,0.7,90,1.0,0.0,677,811,1.19,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,90,1.0,0.0,5,39,548.17,0
izyum_fields.jpg,orb,0,0.7,90,1.0,0.4,410,431,0.60,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,90,1.0,0.4,0,7,inf,0
izyum_fields.jpg,orb,0,0.7,90,1.8,0.0,619,651,0.67,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,90,1.8,0.0,5,36,568.85,0
izyum_fields.jpg,orb,0,0.7,90,1.8,0.4,172,196,0.64,1
izyum_fields.jpg,superpoint_lightglue,0,0.7,90,1.8,0.4,5,37,527.93,0
izyum_fields.jpg,orb,0,1.0,0,1.0,0.0,2000,2000,0.00,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,0,1.0,0.0,2048,2048,0.00,1
izyum_fields.jpg,orb,0,1.0,0,1.0,0.4,1032,1036,0.01,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,0,1.0,0.4,1897,1902,0.04,1
izyum_fields.jpg,orb,0,1.0,0,1.8,0.0,1261,1274,0.08,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,0,1.8,0.0,1816,1838,0.09,1
izyum_fields.jpg,orb,0,1.0,0,1.8,0.4,791,799,0.11,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,0,1.8,0.4,1700,1728,0.12,1
izyum_fields.jpg,orb,0,1.0,30,1.0,0.0,889,1126,3.29,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,30,1.0,0.0,1277,1544,0.40,1
izyum_fields.jpg,orb,0,1.0,30,1.0,0.4,395,476,1.92,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,30,1.0,0.4,1282,1532,0.63,1
izyum_fields.jpg,orb,0,1.0,30,1.8,0.0,824,865,0.73,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,30,1.8,0.0,1375,1522,0.34,1
izyum_fields.jpg,orb,0,1.0,30,1.8,0.4,301,379,11.03,0
izyum_fields.jpg,superpoint_lightglue,0,1.0,30,1.8,0.4,1308,1483,0.48,1
izyum_fields.jpg,orb,0,1.0,90,1.0,0.0,1537,1675,1.07,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,90,1.0,0.0,5,40,880.26,0
izyum_fields.jpg,orb,0,1.0,90,1.0,0.4,610,742,1.62,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,90,1.0,0.4,5,47,1311.00,0
izyum_fields.jpg,orb,0,1.0,90,1.8,0.0,934,1159,2.68,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,90,1.8,0.0,5,39,8885.34,0
izyum_fields.jpg,orb,0,1.0,90,1.8,0.4,279,301,0.65,1
izyum_fields.jpg,superpoint_lightglue,0,1.0,90,1.8,0.4,5,23,1102.01,0
izyum_fields.jpg,orb,0,1.4,0,1.0,0.0,388,433,1.31,1
izyum_fields.jpg,superpoint_lightglue,0,1.4,0,1.0,0.0,898,1094,1.61,1
izyum_fields.jpg,orb,0,1.4,0,1.0,0.4,193,254,3.31,1
izyum_fields.jpg,superpoint_lightglue,0,1.4,0,1.0,0.4,802,1062,2.20,1
izyum_fields.jpg,orb,0,1.4,0,1.8,0.0,330,369,1.46,1
izyum_fields.jpg,superpoint_lightglue,0,1.4,0,1.8,0.0,952,1071,0.76,1
izyum_fields.jpg,orb,0,1.4,0,1.8,0.4,177,195,1.94,1
izyum_fields.jpg,superpoint_lightglue,0,1.4,0,1.8,0.4,723,1018,2.05,1
izyum_fields.jpg,orb,0,1.4,30,1.0,0.0,338,437,9.09,0
izyum_fields.jpg,superpoint_lightglue,0,1.4,30,1.0,0.0,851,991,0.76,1
izyum_fields.jpg,orb,0,1.4,30,1.0,0.4,129,192,6.23,0
izyum_fields.jpg,superpoint_lightglue,0,1.4,30,1.0,0.4,809,977,0.51,1
izyum_fields.jpg,orb,0,1.4,30,1.8,0.0,275,369,9.79,0
izyum_fields.jpg,superpoint_lightglue,0,1.4,30,1.8,0.0,856,972,0.59,1
izyum_fields.jpg,orb,0,1.4,30,1.8,0.4,79,130,4.84,1
izyum_fields.jpg,superpoint_lightglue,0,1.4,30,1.8,0.4,611,935,1.95,1
izyum_fields.jpg,orb,0,1.4,90,1.0,0.0,342,431,3.27,1
izyum_fields.jpg,superpoint_lightglue,0,1.4,90,1.0,0.0,5,31,1386.77,0
izyum_fields.jpg,orb,0,1.4,90,1.0,0.4,227,268,2.05,1
izyum_fields.jpg,superpoint_lightglue,0,1.4,90,1.0,0.4,5,35,1013.81,0
izyum_fields.jpg,orb,0,1.4,90,1.8,0.0,354,375,0.93,1
izyum_fields.jpg,superpoint_lightglue,0,1.4,90,1.8,0.0,5,30,2643.90,0
izyum_fields.jpg,orb,0,1.4,90,1.8,0.4,95,109,0.87,1
izyum_fields.jpg,superpoint_lightglue,0,1.4,90,1.8,0.4,5,29,1668.52,0
izyum_fields.jpg,orb,5,0.7,0,1.0,0.0,598,695,1.52,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,0,1.0,0.0,1340,1483,0.25,1
izyum_fields.jpg,orb,5,0.7,0,1.0,0.4,413,444,1.08,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,0,1.0,0.4,1245,1459,0.51,1
izyum_fields.jpg,orb,5,0.7,0,1.8,0.0,490,530,0.94,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,0,1.8,0.0,1256,1458,0.59,1
izyum_fields.jpg,orb,5,0.7,0,1.8,0.4,277,351,0.98,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,0,1.8,0.4,1281,1429,0.36,1
izyum_fields.jpg,orb,5,0.7,30,1.0,0.0,663,698,0.38,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,30,1.0,0.0,1266,1522,0.44,1
izyum_fields.jpg,orb,5,0.7,30,1.0,0.4,229,252,2.95,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,30,1.0,0.4,1234,1513,0.43,1
izyum_fields.jpg,orb,5,0.7,30,1.8,0.0,524,544,0.35,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,30,1.8,0.0,1279,1499,0.59,1
izyum_fields.jpg,orb,5,0.7,30,1.8,0.4,202,222,2.65,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,30,1.8,0.4,1371,1474,0.13,1
izyum_fields.jpg,orb,5,0.7,90,1.0,0.0,658,696,0.40,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,90,1.0,0.0,6,13,481.53,0
izyum_fields.jpg,orb,5,0.7,90,1.0,0.4,373,406,0.87,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,90,1.0,0.4,5,31,949.44,0
izyum_fields.jpg,orb,5,0.7,90,1.8,0.0,515,557,0.94,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,90,1.8,0.0,6,41,1157.89,0
izyum_fields.jpg,orb,5,0.7,90,1.8,0.4,182,206,0.58,1
izyum_fields.jpg,superpoint_lightglue,5,0.7,90,1.8,0.4,5,35,602.35,0
izyum_fields.jpg,orb,5,1.0,0,1.0,0.0,900,969,0.98,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,0,1.0,0.0,1431,1636,0.44,1
izyum_fields.jpg,orb,5,1.0,0,1.0,0.4,435,460,1.03,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,0,1.0,0.4,1388,1597,0.32,1
izyum_fields.jpg,orb,5,1.0,0,1.8,0.0,728,785,0.61,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,0,1.8,0.0,1520,1578,0.20,1
izyum_fields.jpg,orb,5,1.0,0,1.8,0.4,351,406,1.17,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,0,1.8,0.4,1437,1527,0.15,1
izyum_fields.jpg,orb,5,1.0,30,1.0,0.0,759,837,0.56,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,30,1.0,0.0,1463,1515,0.07,1
izyum_fields.jpg,orb,5,1.0,30,1.0,0.4,291,319,0.31,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,30,1.0,0.4,1159,1497,0.92,1
izyum_fields.jpg,orb,5,1.0,30,1.8,0.0,627,701,1.89,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,30,1.8,0.0,1396,1465,0.08,1
izyum_fields.jpg,orb,5,1.0,30,1.8,0.4,181,262,3.48,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,30,1.8,0.4,1325,1427,0.35,1
izyum_fields.jpg,orb,5,1.0,90,1.0,0.0,782,972,2.27,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,90,1.0,0.0,6,49,868.75,0
izyum_fields.jpg,orb,5,1.0,90,1.0,0.4,537,582,1.10,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,90,1.0,0.4,5,40,947.73,0
izyum_fields.jpg,orb,5,1.0,90,1.8,0.0,711,813,1.10,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,90,1.8,0.0,5,46,1762.71,0
izyum_fields.jpg,orb,5,1.0,90,1.8,0.4,177,234,2.47,1
izyum_fields.jpg,superpoint_lightglue,5,1.0,90,1.8,0.4,5,33,1361.08,0
izyum_fields.jpg,orb,5,1.4,0,1.0,0.0,326,361,1.04,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,0,1.0,0.0,891,1059,1.10,1
izyum_fields.jpg,orb,5,1.4,0,1.0,0.4,155,191,2.83,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,0,1.0,0.4,876,1027,0.82,1
izyum_fields.jpg,orb,5,1.4,0,1.8,0.0,275,328,2.49,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,0,1.8,0.0,870,1034,0.87,1
izyum_fields.jpg,orb,5,1.4,0,1.8,0.4,154,161,3.13,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,0,1.8,0.4,768,995,0.87,1
izyum_fields.jpg,orb,5,1.4,30,1.0,0.0,258,356,4.85,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,30,1.0,0.0,796,950,1.02,1
izyum_fields.jpg,orb,5,1.4,30,1.0,0.4,161,184,1.32,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,30,1.0,0.4,702,936,1.38,1
izyum_fields.jpg,orb,5,1.4,30,1.8,0.0,230,309,3.49,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,30,1.8,0.0,790,946,0.90,1
izyum_fields.jpg,orb,5,1.4,30,1.8,0.4,86,111,13.15,0
izyum_fields.jpg,superpoint_lightglue,5,1.4,30,1.8,0.4,702,905,1.23,1
izyum_fields.jpg,orb,5,1.4,90,1.0,0.0,269,345,4.17,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,90,1.0,0.0,5,46,1099.85,0
izyum_fields.jpg,orb,5,1.4,90,1.0,0.4,200,223,3.28,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,90,1.0,0.4,5,39,1182.71,0
izyum_fields.jpg,orb,5,1.4,90,1.8,0.0,254,304,1.12,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,90,1.8,0.0,5,32,1106.64,0
izyum_fields.jpg,orb,5,1.4,90,1.8,0.4,69,89,1.25,1
izyum_fields.jpg,superpoint_lightglue,5,1.4,90,1.8,0.4,4,18,14385.37,0
izyum_fields.jpg,orb,10,0.7,0,1.0,0.0,795,854,0.71,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,0,1.0,0.0,1351,1524,0.22,1
izyum_fields.jpg,orb,10,0.7,0,1.0,0.4,620,651,0.48,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,0,1.0,0.4,1388,1496,0.22,1
izyum_fields.jpg,orb,10,0.7,0,1.8,0.0,609,668,0.80,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,0,1.8,0.0,1319,1480,0.30,1
izyum_fields.jpg,orb,10,0.7,0,1.8,0.4,494,531,0.91,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,0,1.8,0.4,1243,1453,0.51,1
izyum_fields.jpg,orb,10,0.7,30,1.0,0.0,668,729,0.59,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,30,1.0,0.0,1418,1517,0.25,1
izyum_fields.jpg,orb,10,0.7,30,1.0,0.4,256,319,1.11,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,30,1.0,0.4,1383,1499,0.34,1
izyum_fields.jpg,orb,10,0.7,30,1.8,0.0,556,590,0.70,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,30,1.8,0.0,1191,1494,0.76,1
izyum_fields.jpg,orb,10,0.7,30,1.8,0.4,243,291,3.51,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,30,1.8,0.4,1365,1464,0.15,1
izyum_fields.jpg,orb,10,0.7,90,1.0,0.0,818,859,0.48,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,90,1.0,0.0,6,42,986.91,0
izyum_fields.jpg,orb,10,0.7,90,1.0,0.4,571,622,0.87,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,90,1.0,0.4,5,47,508.97,0
izyum_fields.jpg,orb,10,0.7,90,1.8,0.0,527,672,3.27,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,90,1.8,0.0,6,39,646.74,0
izyum_fields.jpg,orb,10,0.7,90,1.8,0.4,311,318,0.39,1
izyum_fields.jpg,superpoint_lightglue,10,0.7,90,1.8,0.4,6,36,1625.93,0
izyum_fields.jpg,orb,10,1.0,0,1.0,0.0,553,585,0.32,1
izyum_fields.jpg,superpoint_lightglue,10,1.0,0,1.0,0.0,1424,1477,0.20,1
izyum_fields.jpg,orb,10,1.0,0,1.0,0.4,226,290,3.43,1
izyum_fields.jpg,superpoint_lightglue,10,1.0,0,1.0,0.4,1423,1460,0.10,1
izyum_fields.jpg,orb,10,1.0,0,1.8,0.0,477,518,0.94,1
izyum_fields.jpg,superpoint_lightglue,10,1.0,0,1.8,0.0,1378,1422,0.18,1
izyum_fields.jpg,orb,10,1.0,0,1.8,0.4,227,277,1.48,1
izyum_fields.jpg,superpoint_lightglue,10,1.0,0,1.8,0.4,1336,1374,0.17,1
izyum_fields.jpg,orb,10,1.0,30,1.0,0.0,455,550,2.38,1
izyum_fields.jpg,superpoint_lightglue,10,1.0,30,1.0,0.0,1340,1394,0.13,1
izyum_fields.jpg,orb,10,1.0,30,1.0,0.4,214,238,1.20,1
izyum_fields.jpg,superpoint_lightglue,10,1.0,30,1.0,0.4,1171,1368,0.49,1
izyum_fields.jpg,orb,10,1.0,30,1.8,0.0,415,482,0.71,1
izyum_fields.jpg,superpoint_lightglue,10,1.0,30,1.8,0.0,1311,1379,0.14,1
izyum_fields.jpg,orb,10,1.0,30,1.8,0.4,126,177,6.00,0
izyum_fields.jpg,superpoint_lightglue,10,1.0,30,1.8,0.4,1245,1326,0.19,1
izyum_fields.jpg,orb,10,1.0,90,1.0,0.0,478,581,1.51,1
izyum_fields.jpg,superpoint_lightglue,10,1.0,90,1.0,0.0,5,43,1788.25,0
izyum_fields.jpg,orb,10,1.0,90,1.0,0.4,449,508,3.24,1
izyum_fields.jpg,superpoint_lightglue,10,1.0,90,1.0,0.4,5,31,1001.91,0
izyum_fields.jpg,orb,10,1.0,90,1.8,0.0,339,504,6.84,0
izyum_fields.jpg,superpoint_lightglue,10,1.0,90,1.8,0.0,5,44,968.34,0
izyum_fields.jpg,orb,10,1.0,90,1.8,0.4,191,222,1.50,1
izyum_fields.jpg,superpoint_lightglue,10,1.0,90,1.8,0.4,5,41,947.22,0
izyum_fields.jpg,orb,10,1.4,0,1.0,0.0,208,239,1.86,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,0,1.0,0.0,775,974,1.36,1
izyum_fields.jpg,orb,10,1.4,0,1.0,0.4,117,135,2.42,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,0,1.0,0.4,846,953,0.60,1
izyum_fields.jpg,orb,10,1.4,0,1.8,0.0,188,236,2.05,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,0,1.8,0.0,716,955,2.07,1
izyum_fields.jpg,orb,10,1.4,0,1.8,0.4,85,119,3.47,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,0,1.8,0.4,698,896,0.75,1
izyum_fields.jpg,orb,10,1.4,30,1.0,0.0,184,248,2.00,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,30,1.0,0.0,792,901,0.81,1
izyum_fields.jpg,orb,10,1.4,30,1.0,0.4,125,145,2.85,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,30,1.0,0.4,688,883,1.96,1
izyum_fields.jpg,orb,10,1.4,30,1.8,0.0,165,222,1.58,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,30,1.8,0.0,568,891,2.47,1
izyum_fields.jpg,orb,10,1.4,30,1.8,0.4,73,104,2.85,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,30,1.8,0.4,700,864,0.63,1
izyum_fields.jpg,orb,10,1.4,90,1.0,0.0,179,230,1.62,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,90,1.0,0.0,5,54,1197.43,0
izyum_fields.jpg,orb,10,1.4,90,1.0,0.4,149,197,3.26,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,90,1.0,0.4,6,45,1677.59,0
izyum_fields.jpg,orb,10,1.4,90,1.8,0.0,203,228,1.95,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,90,1.8,0.0,5,42,1490.72,0
izyum_fields.jpg,orb,10,1.4,90,1.8,0.4,84,101,2.44,1
izyum_fields.jpg,superpoint_lightglue,10,1.4,90,1.8,0.4,5,30,1512.23,0
izyum_fields.jpg,orb,20,0.7,0,1.0,0.0,371,433,2.63,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,0,1.0,0.0,1226,1292,0.26,1
izyum_fields.jpg,orb,20,0.7,0,1.0,0.4,315,325,0.89,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,0,1.0,0.4,1220,1283,0.17,1
izyum_fields.jpg,orb,20,0.7,0,1.8,0.0,331,400,2.45,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,0,1.8,0.0,1145,1253,0.41,1
izyum_fields.jpg,orb,20,0.7,0,1.8,0.4,313,331,0.85,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,0,1.8,0.4,1128,1218,0.43,1
izyum_fields.jpg,orb,20,0.7,30,1.0,0.0,399,444,0.89,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,30,1.0,0.0,1263,1341,0.32,1
izyum_fields.jpg,orb,20,0.7,30,1.0,0.4,221,227,0.57,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,30,1.0,0.4,1212,1324,0.28,1
izyum_fields.jpg,orb,20,0.7,30,1.8,0.0,389,400,0.54,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,30,1.8,0.0,1026,1317,0.98,1
izyum_fields.jpg,orb,20,0.7,30,1.8,0.4,177,192,0.62,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,30,1.8,0.4,1121,1284,0.73,1
izyum_fields.jpg,orb,20,0.7,90,1.0,0.0,367,401,0.55,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,90,1.0,0.0,5,33,664.86,0
izyum_fields.jpg,orb,20,0.7,90,1.0,0.4,345,386,0.87,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,90,1.0,0.4,4,21,1425.19,0
izyum_fields.jpg,orb,20,0.7,90,1.8,0.0,361,382,1.01,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,90,1.8,0.0,5,28,829.82,0
izyum_fields.jpg,orb,20,0.7,90,1.8,0.4,193,248,1.94,1
izyum_fields.jpg,superpoint_lightglue,20,0.7,90,1.8,0.4,6,32,808.57,0
izyum_fields.jpg,orb,20,1.0,0,1.0,0.0,251,267,0.52,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,0,1.0,0.0,1053,1112,0.43,1
izyum_fields.jpg,orb,20,1.0,0,1.0,0.4,140,149,0.48,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,0,1.0,0.4,1068,1103,0.59,1
izyum_fields.jpg,orb,20,1.0,0,1.8,0.0,209,241,1.72,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,0,1.8,0.0,985,1071,0.43,1
izyum_fields.jpg,orb,20,1.0,0,1.8,0.4,94,119,3.24,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,0,1.8,0.4,932,1049,0.53,1
izyum_fields.jpg,orb,20,1.0,30,1.0,0.0,254,279,0.58,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,30,1.0,0.0,1006,1099,0.22,1
izyum_fields.jpg,orb,20,1.0,30,1.0,0.4,181,197,1.43,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,30,1.0,0.4,998,1086,0.57,1
izyum_fields.jpg,orb,20,1.0,30,1.8,0.0,190,255,4.42,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,30,1.8,0.0,888,1098,1.70,1
izyum_fields.jpg,orb,20,1.0,30,1.8,0.4,96,132,3.84,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,30,1.8,0.4,972,1063,0.32,1
izyum_fields.jpg,orb,20,1.0,90,1.0,0.0,213,260,1.59,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,90,1.0,0.0,5,55,960.79,0
izyum_fields.jpg,orb,20,1.0,90,1.0,0.4,222,246,1.74,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,90,1.0,0.4,5,43,894.08,0
izyum_fields.jpg,orb,20,1.0,90,1.8,0.0,220,252,2.01,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,90,1.8,0.0,5,44,902.48,0
izyum_fields.jpg,orb,20,1.0,90,1.8,0.4,110,143,1.45,1
izyum_fields.jpg,superpoint_lightglue,20,1.0,90,1.8,0.4,5,32,943.38,0
izyum_fields.jpg,orb,20,1.4,0,1.0,0.0,106,127,1.44,1
izyum_fields.jpg,superpoint_lightglue,20,1.4,0,1.0,0.0,673,758,0.85,1
izyum_fields.jpg,orb,20,1.4,0,1.0,0.4,70,83,4.50,1
